iter	Logloss	Accuracy
883	0.3488113197	0.8616422947
884	0.3487784511	0.8616422947
885	0.3486444229	0.8627671541
886	0.3486370905	0.8627671541
887	0.3485907936	0.8638920135
888	0.3485804475	0.8627671541
889	0.3485173146	0.8627671541
890	0.3484833592	0.8638920135
891	0.3483790154	0.8638920135
892	0.3482377401	0.8638920135
893	0.3482215591	0.8638920135
894	0.3482053906	0.8638920135
895	0.348056754	0.8638920135
896	0.3480453638	0.8638920135
897	0.347993104	0.8638920135
898	0.3479474352	0.8638920135
899	0.3479267828	0.8638920135
900	0.3478359755	0.8638920135
901	0.3476640735	0.8638920135
902	0.3473494848	0.8638920135
903	0.3472492881	0.8638920135
904	0.3471807103	0.8638920135
905	0.3470783596	0.8638920135
906	0.3469368496	0.8638920135
907	0.3468101024	0.8638920135
908	0.3468101023	0.8638920135
909	0.3467240849	0.8638920135
910	0.346692223	0.8638920135
911	0.3465932679	0.8638920135
912	0.3465264484	0.8638920135
913	0.3465264449	0.8638920135
914	0.3464091835	0.8638920135
915	0.3463288562	0.8638920135
916	0.3462970142	0.8638920135
917	0.3461635158	0.8638920135
918	0.3461359754	0.8638920135
919	0.3460208443	0.8638920135
920	0.3458906484	0.8638920135
921	0.3458856972	0.8638920135
922	0.3458321975	0.8650168729
923	0.3457878862	0.8650168729
924	0.3455409658	0.8650168729
925	0.3455230306	0.8650168729
926	0.3453850385	0.8650168729
927	0.345195545	0.8650168729
928	0.3451594094	0.8650168729
929	0.3451240403	0.8650168729
930	0.3450443282	0.8650168729
931	0.3449495189	0.8650168729
932	0.3448684248	0.8650168729
933	0.3448616694	0.8650168729
934	0.3448072204	0.8638920135
935	0.3447133335	0.8650168729
936	0.3444530523	0.8638920135
937	0.3443335823	0.8650168729
938	0.3441199993	0.8650168729
939	0.3440794813	0.8650168729
940	0.3439372101	0.8661417323
941	0.3437031334	0.8661417323
942	0.3436500522	0.8661417323
943	0.3436004936	0.8650168729
944	0.3435516214	0.8650168729
945	0.3434580713	0.8650168729
946	0.3434428118	0.8650168729
947	0.3433808692	0.8650168729
948	0.3432570003	0.8650168729
949	0.3432534833	0.8650168729
950	0.3432271689	0.8650168729
951	0.343188548	0.8650168729
952	0.3431446773	0.8650168729
953	0.3430298615	0.8650168729
954	0.3429300594	0.8650168729
955	0.3428892112	0.8650168729
956	0.3428454154	0.8650168729
957	0.3428292586	0.8650168729
958	0.3427781071	0.8638920135
959	0.3427338555	0.8650168729
960	0.342662227	0.8650168729
961	0.3426392411	0.8650168729
962	0.3425635537	0.8650168729
963	0.342563553	0.8650168729
964	0.3424352948	0.8650168729
965	0.3422821432	0.8661417323
966	0.3422155092	0.8661417323
967	0.3420855072	0.8661417323
968	0.3419957004	0.8661417323
969	0.3419797148	0.8672665917
970	0.3419179873	0.8672665917
971	0.3418908008	0.8672665917
972	0.3418156752	0.8672665917
973	0.3417513096	0.8695163105
974	0.3416251171	0.8683914511
975	0.3415224442	0.8695163105
976	0.3415224415	0.8695163105
977	0.3414544783	0.8683914511
978	0.3413893938	0.8695163105
979	0.3413289064	0.8706411699
980	0.34129594	0.8706411699
981	0.3412873078	0.8706411699
982	0.3411124754	0.8706411699
983	0.3410428947	0.8706411699
984	0.3408344786	0.8706411699
985	0.3407754924	0.8706411699
986	0.3405983285	0.8706411699
987	0.3404886725	0.8695163105
988	0.3404765726	0.8695163105
989	0.3404401226	0.8695163105
990	0.3403797338	0.8695163105
991	0.3403514718	0.8695163105
992	0.3402624309	0.8695163105
993	0.340217455	0.8695163105
994	0.3399938762	0.8695163105
995	0.3399341887	0.8695163105
996	0.339866928	0.8695163105
997	0.3398219277	0.8695163105
998	0.3397748333	0.8695163105
999	0.3396214332	0.8695163105
